Date,BDI,VLSFO,BDI_lag_7d,BDI_lag_14d,BDI_lag_30d,BDI_avg_7d_final,BDI_avg_30d_final,BDI_volatility_7d_final,BDI_volatility_30d_final,BDI_relative_volatility_final,BDI_momentum_final,Fuel_momentum_final,BDI_change_7d_pct,BDI_change_14d_pct,BDI_change_30d_pct,BDI_vs_7d_avg_pct,BDI_vs_30d_avg_pct,Fuel_change_7d_pct,BDI_trend_strength,Fuel_lag_1,Fuel_avg_7d_final,Fuel_avg_30d_final,month,quarter,day_of_week,year
2024-07-31,1708,617.0,1864.0,1890.0,2050.0,1781.8,1846.75,48.68469985529009,178.53700044056976,0.027323324646587772,-73.79999999999995,-3.2000000000000455,-8.369098712446352,-9.62962962962963,-16.682926829268293,-4.141878998765291,-7.513198862867199,-0.5159625927120356,-8.99936417103799,616.0,620.2,634.475,7,3,2,2024
2024-08-01,2022,625.0,1834.0,1912.0,1487.0,1819.4,1873.5,119.77395376290936,161.01895932826744,0.06583156741942912,202.5999999999999,4.2000000000000455,10.25081788440567,5.7531380753138075,35.97848016139879,11.135539188743536,7.926341072858286,0.6765463917525847,8.001977979859738,617.0,620.8,633.5,8,3,3,2024
2024-08-02,1473,621.0,1808.0,1902.0,2251.0,1752.4,1834.6,196.72391822043346,158.9844083715863,0.11225971137892801,-279.4000000000001,0.8999999999999773,-18.528761061946902,-22.555205047318612,-34.56241670368725,-15.943848436430045,-19.710018532650164,0.14513788098693392,-20.54198305463276,625.0,620.1,632.0,8,3,4,2024
2024-08-03,2345,621.0,1808.0,1902.0,2251.0,1851.1666666666667,1858.904761904762,299.14773384845523,190.8334102723911,0.16159956811836962,493.83333333333326,0.75,29.701327433628315,23.291272344900104,4.175921812527766,26.67687044206356,26.14955042651843,0.12091898428053204,26.496299889264208,621.0,620.25,631.4761904761905,8,3,5,2024
2024-08-04,1594,621.0,1808.0,1902.0,2083.0,1814.4285714285713,1835.6190476190477,289.86597888383767,191.9527223538332,0.15975607056033886,-220.42857142857133,0.6428571428571104,-11.836283185840708,-16.19348054679285,-23.47575612097936,-12.148649712621049,-13.162810003113007,0.10362694300517612,-14.014881866316777,621.0,620.3571428571429,630.1666666666666,8,3,6,2024
2024-08-05,2203,608.0,1797.0,1896.0,1881.0,1872.4285714285713,1850.952380952381,324.3634058392201,207.95299377274628,0.17323139092656906,330.57142857142867,-10.428571428571445,22.593210907067334,16.191983122362867,17.118553960659224,17.65468833447777,19.01980962181631,-1.6863016863016889,19.3925970147151,621.0,618.4285714285714,628.2380952380952,8,3,0,2024
2024-08-07,1940,604.5,1708.0,1864.0,1698.0,1929.5,1862.4761904761904,339.7238584497699,205.7468393554618,0.1760683381444778,10.5,-12.25,13.583138173302109,4.07725321888412,14.252061248527681,0.5441824306815237,4.162405399877281,-1.986218078638022,8.830195696093114,608.0,616.75,626.2619047619048,8,3,2,2024
2024-08-08,1683,609.0,2022.0,1834.0,1698.0,1873.0,1854.3181818181818,349.3176205117621,204.40188853000424,0.18650166605005983,-190.0,-5.083333333333371,-16.765578635014837,-8.233369683751363,-0.88339222614841,-10.144153764014948,-9.238877313396246,-0.8277921020491309,-12.4994741593831,604.5,614.0833333333334,625.4772727272727,8,3,3,2024
2024-08-10,1860,610.5,2345.0,1808.0,1451.0,1856.0,1871.2857142857142,237.72568224741593,187.8733996224975,0.12808495810744394,4.0,-0.10000000000002274,-20.68230277185501,2.8761061946902653,28.187456926257752,0.21551724137931033,-0.6030994732422288,-0.016377333770065956,-8.903098288582372,609.0,610.6,623.1904761904761,8,3,5,2024
2024-08-11,1495,610.5,1594.0,1808.0,1451.0,1836.2,1854.1818181818182,267.2876727423086,200.12891948837543,0.1455656642753015,-341.20000000000005,2.0,-6.210790464240904,-17.311946902654867,3.0323914541695385,-18.581853828558984,-19.371445381447344,0.3286770747740345,-11.761368683447886,610.5,608.5,622.6136363636364,8,3,6,2024
2024-08-13,1670,624.5,2203.0,1762.0,1451.0,1729.6,1846.1739130434783,174.66625318017165,199.26356510774076,0.1009865016074073,-59.59999999999991,12.700000000000045,-24.1942805265547,-5.2213393870601585,15.09303928325293,-3.4458834412580894,-9.542649898732984,2.0758417783589485,-14.707809956807429,610.5,611.8,622.695652173913,8,3,1,2024
2024-08-14,1728,622.5,1940.0,1708.0,1993.0,1687.2,1834.6521739130435,131.1285628686595,198.0455890343648,0.07771963185672089,40.799999999999955,7.100000000000023,-10.927835051546392,1.1709601873536302,-13.296537882589062,2.4182076813655735,-5.813209469867528,1.1537211569710795,-4.878437432096381,624.5,615.4,621.9782608695652,8,3,2,2024
2024-08-15,1692,620.0,1683.0,2022.0,1942.0,1689.0,1823.7826086956522,131.11826722467003,198.7453730786158,0.07763070883639434,3.0,2.3999999999999773,0.53475935828877,-16.320474777448073,-12.873326467559219,0.17761989342806395,-7.225784919064537,0.3886010362694264,-7.892857709579651,622.5,617.6,621.1739130434783,8,3,3,2024
2024-08-16,1691,619.5,1683.0,1473.0,1890.0,1689.3333333333333,1815.1304347826087,117.2785857122546,200.0589241261926,0.06942299864577028,1.6666666666667425,1.5833333333333712,0.4753416518122401,14.799728445349627,-10.52910052910053,0.09865824782952304,-6.8386509533390845,0.256237356709379,7.637535048580934,620.0,617.9166666666666,620.4782608695652,8,3,4,2024
2024-08-19,1708,615.5,1495.0,2203.0,1902.0,1697.8,1801.909090909091,21.614809737769196,203.68273861242633,0.012731069465054303,10.200000000000045,-4.899999999999977,14.247491638795987,-22.469359963685882,-10.199789695057834,0.6007774767346004,-5.211644215730795,-0.7898130238555734,-4.110934162444948,619.5,620.4,618.75,8,3,0,2024
2024-08-20,1735,609.5,1670.0,2203.0,1902.0,1710.8,1799.0,20.216330032919593,199.48820881081025,0.01181688685580991,24.200000000000045,-7.899999999999977,3.8922155688622757,-21.2437585111212,-8.780231335436381,1.4145429039046087,-3.5575319622012227,-1.2795594428247454,-8.675771471129462,615.5,617.4,618.3478260869565,8,3,1,2024
2024-08-21,1759,610.0,1728.0,1940.0,1896.0,1717.0,1793.0434782608695,29.45335295004474,198.5031436116702,0.017153962114178647,42.0,-4.899999999999977,1.7939814814814814,-9.329896907216495,-7.2257383966244735,2.44612696563774,-1.898642095053343,-0.7968775410635839,-3.7679577128675072,609.5,614.9,617.4782608695652,8,3,2,2024
2024-08-22,1768,609.5,1692.0,1683.0,1869.0,1732.2,1788.6521739130435,32.752099169364186,197.8625805717538,0.018907804623810292,35.799999999999955,-3.2999999999999545,4.491725768321513,5.05050505050505,-5.403959336543606,2.0667359427317833,-1.1546221347140193,-0.5385117493472511,4.771115409413282,610.0,612.8,616.7608695652174,8,3,3,2024
2024-08-23,1762,615.5,1691.0,1683.0,1864.0,1746.4,1784.2173913043478,24.86563894211904,197.23911573190412,0.01423822660451159,15.599999999999909,3.5,4.198698994677706,4.69399881164587,-5.472103004291846,0.8932661475034304,-1.245217730340908,0.5718954248366013,4.4463489031617875,609.5,612.0,616.4347826086956,8,3,4,2024
2024-08-27,1721,631.5,1735.0,1670.0,1808.0,1752.5,1778.0,21.33072900769565,201.89271078141118,0.01217160000439124,-31.5,14.875,-0.8069164265129682,3.053892215568862,-4.811946902654867,-1.7974322396576319,-3.2058492688413947,2.41232515710521,1.123487894527947,615.5,616.625,616.5,8,3,1,2024
2024-08-28,1755,630.5,1759.0,1728.0,1797.0,1751.5,1776.090909090909,21.01586702152492,201.90306705161356,0.011998782198986537,3.5,8.75,-0.22740193291642977,1.5625,-2.337228714524207,0.19982871824150727,-1.1874904028254036,1.407318053880177,0.6675490335417851,631.5,621.75,616.9090909090909,8,3,2,2024
2024-08-29,1827,626.0,1768.0,1692.0,1762.0,1766.25,1779.0454545454545,44.28223872690229,202.16247055812408,0.025071331197113824,60.75,0.125,3.33710407239819,7.9787234042553195,3.688989784335982,3.4394904458598727,2.69552109149442,0.019972039145196723,5.657913738326755,630.5,625.875,617.3636363636364,8,3,3,2024
2024-08-30,1814,629.0,1762.0,1691.0,1708.0,1779.25,1783.8636363636363,49.895724599738834,201.65111206157755,0.028043121877048664,34.75,-0.25,2.9511918274687856,7.273802483737433,6.206088992974239,1.9530701138119995,1.6893871830806533,-0.03972983710766786,5.112497155603109,626.0,629.25,617.9090909090909,8,3,4,2024
2024-09-01,1875,629.0,1762.0,1691.0,1473.0,1798.4,1791.6666666666667,60.834200907052995,188.09687220507755,0.03382684658977591,76.59999999999991,-0.20000000000004547,6.413166855845629,10.881135422826729,27.29124236252546,4.259341637010671,4.65116279069767,-0.03178639542276629,8.647151139336179,629.0,629.2,617.952380952381,9,3,6,2024
2024-09-02,1545,624.0,1762.0,1708.0,2345.0,1756.1666666666667,1753.5714285714287,116.88698245171058,146.9352141008306,0.06655802360351745,-211.16666666666674,-4.333333333333371,-12.3155505107832,-9.543325526932083,-34.11513859275053,-12.02429534022967,-11.894093686354383,-0.689655172413799,-10.929438018857642,629.0,628.3333333333334,618.0952380952381,9,3,0,2024
2024-09-04,1570,616.0,1755.0,1759.0,2203.0,1726.2,1729.9,155.91888916997792,109.26592380638542,0.09032492710576868,-156.20000000000005,-8.799999999999955,-10.541310541310542,-10.744741330301308,-28.73354516568316,-9.04877766191635,-9.243308861783923,-1.408450704225345,-10.643025935805925,624.0,624.8,618.35,9,3,2,2024
2024-09-05,2166,616.0,1827.0,1768.0,2203.0,1794.0,1750.6666666666667,253.73312751787006,142.82308403522555,0.1414342962752899,372.0,-6.7999999999999545,18.555008210180624,22.511312217194572,-1.6795279164775307,20.735785953177256,23.72429550647372,-1.091843288375073,20.533160213687598,616.0,622.8,618.2380952380952,9,3,3,2024
2024-09-07,1894,612.5,1814.0,1762.0,1683.0,1810.0,1751.75,257.7993405732444,142.9139877504529,0.14243057490234498,84.0,-7.0,4.410143329658213,7.491486946651532,12.537136066547832,4.640883977900553,8.120450977593835,-1.1299435028248588,5.950815138154873,616.0,619.5,619.1,9,3,5,2024
2024-09-08,1670,612.5,1875.0,1762.0,1683.0,1769.0,1747.857142857143,261.1570408777059,140.43300385389585,0.14762975742097564,-99.0,-3.7000000000000455,-10.933333333333334,-5.2213393870601585,-0.7724301841948901,-5.596382136800452,-4.454434000817329,-0.6004543979227597,-8.077336360196746,612.5,616.2,618.7857142857143,9,3,6,2024
2024-09-09,1958,604.0,1545.0,1762.0,1860.0,1851.6,1752.5238095238096,236.77161992096853,145.8689888384837,0.12787406563024872,106.40000000000009,-8.200000000000045,26.731391585760516,11.12372304199773,5.268817204301075,5.7463815078850775,11.724587669483459,-1.3394315583142837,18.927557313879124,612.5,612.2,618.4761904761905,9,3,0,2024
2024-09-10,1799,596.0,1545.0,1721.0,1495.0,1842.8333333333333,1767.0,212.86090920285562,133.60314367558803,0.11550741206630495,-43.83333333333326,-13.5,16.440129449838185,4.53224869262057,20.334448160535118,-2.378583702631813,1.8109790605546123,-2.2149302707136997,10.486189071229377,604.0,609.5,617.7857142857143,9,3,1,2024
2024-09-12,1168,589.5,2166.0,1827.0,1670.0,1697.8,1743.095238095238,315.3968928191904,186.3313995981091,0.18576798964494665,-529.8,-13.399999999999977,-46.07571560480147,-36.07006020799125,-30.059880239520957,-31.205088938626456,-32.99276055183718,-2.2225908110797774,-41.07288790639636,596.0,602.9,616.1190476190476,9,3,3,2024
2024-09-13,1890,591.5,2166.0,1814.0,1728.0,1729.8333333333333,1750.8095238095239,292.8087544228596,189.00942279357838,0.16926992258764403,160.16666666666674,-9.5,-12.742382271468145,4.189636163175303,9.375,9.259080836304081,7.950063916011637,-1.5806988352745424,-4.276373054146421,589.5,601.0,614.6428571428571,9,3,4,2024
2024-09-16,1896,591.0,1958.0,1545.0,1691.0,1688.25,1764.0,349.6611454918411,195.34800256276733,0.2071145538230956,207.75,-1.0,-3.1664964249233916,22.718446601941746,12.12300413956239,12.305641936916926,7.482993197278912,-0.16891891891891891,9.775975088509178,591.5,592.0,612.95,9,3,0,2024
2024-09-17,1901,590.5,1799.0,1545.0,1691.0,1713.75,1770.5238095238096,363.8611227744267,192.73443362503164,0.21231867120316655,187.25,-0.125,5.669816564758199,23.042071197411005,12.418687167356595,10.926331145149526,7.36935531588714,-0.021164021164021166,14.355943881084603,591.0,590.625,611.8809523809524,9,3,1,2024
2024-09-18,1890,588.5,1799.0,1570.0,1708.0,1749.0,1779.1904761904761,324.82148943689015,193.870992943147,0.1857184044807834,141.0,-1.7000000000000455,5.058365758754864,20.382165605095544,10.655737704918032,8.061749571183533,6.2280866097476135,-0.2880379532361988,12.720265681925204,590.5,590.2,610.5952380952381,9,3,2,2024
2024-09-19,1976,589.5,1168.0,2166.0,1735.0,1910.6,1790.6666666666667,36.848337818678594,198.20881245124602,0.019286264952726156,65.40000000000009,-0.7000000000000455,69.17808219178082,-8.771929824561402,13.890489913544668,3.423008479011834,10.34996276991809,-0.11860386309726287,30.203076183609706,588.5,590.2,609.6428571428571,9,3,3,2024
2024-09-20,1977,598.5,1890.0,2166.0,1759.0,1928.0,1801.047619047619,44.44659717008072,202.13719998814554,0.0230532142998344,49.0,6.899999999999977,4.603174603174604,-8.725761772853186,12.393405343945425,2.54149377593361,9.769446353973878,1.1663286004056757,-2.0612935848392913,589.5,591.6,609.0952380952381,9,3,4,2024
2024-09-23,1999,603.0,1896.0,1958.0,1762.0,1948.6,1814.55,49.49040311009185,211.52465950557004,0.02539792831268185,50.40000000000009,9.0,5.432489451476793,2.093973442288049,13.450624290578888,2.586472339115267,10.165054696756775,1.5151515151515151,3.763231446882421,598.5,594.0,608.45,9,3,0,2024
2024-09-24,2014,609.0,1901.0,1799.0,1762.0,1971.2,1824.047619047619,48.100935541830644,210.71271347274617,0.024401854475360512,42.799999999999955,11.299999999999955,5.944239873750658,11.951083935519733,14.301929625425652,2.1712662337662314,10.41378410129226,1.890580558808759,8.947661904635195,603.0,597.7,608.4761904761905,9,3,1,2024
2024-09-25,2016,606.5,1890.0,1799.0,1762.0,1996.4,1832.7727272727273,19.320973060363716,209.6672946810601,0.009677906762354095,19.59999999999991,5.2000000000000455,6.666666666666667,12.062256809338521,14.415437003405222,0.9817671809256616,9.997271893058208,0.8647929486113497,9.364461738002595,609.0,601.3,608.3863636363636,9,3,2,2024
2024-09-26,2091,597.5,1976.0,1168.0,1721.0,2019.4,1849.590909090909,42.95695519935343,215.04521320630184,0.021272137862411323,71.59999999999991,-5.399999999999977,5.819838056680162,79.02397260273972,21.499128413712956,3.5456076062196646,13.05202624659016,-0.8956709238679676,42.42190532970994,606.5,602.9,606.8409090909091,9,3,3,2024
2024-09-27,2110,591.0,1977.0,1890.0,1755.0,2046.0,1865.7272727272727,50.631018160799506,220.8501284146771,0.024746343187096533,64.0,-10.399999999999977,6.727364693980779,11.64021164021164,20.22792022792023,3.1280547409579667,13.092627783462454,-1.729298303957429,9.183788167096209,597.5,601.4,605.0454545454545,9,3,4,2024
2024-09-30,2084,592.0,1999.0,1896.0,1814.0,2063.0,1880.4285714285713,44.844174649548165,230.56443165166942,0.021737360469970025,21.0,-7.2000000000000455,4.252126063031516,9.915611814345992,14.884233737596473,1.0179350460494425,10.825799589759178,-1.201602136181583,7.083868938688754,591.0,599.2,602.2857142857143,9,3,0,2024
2024-10-01,1664,588.5,2014.0,1901.0,1875.0,1993.0,1870.3809523809523,187.31257298964024,235.3604631603358,0.0939852348166785,-329.0,-6.600000000000023,-17.378351539225424,-12.467122567069962,-11.253333333333334,-16.507777220270945,-11.034166709099237,-1.109057301293904,-14.922737053147692,592.0,595.1,600.3571428571429,10,4,1,2024
2024-10-04,1587,615.0,2110.0,1977.0,1570.0,1778.3333333333333,1887.5,267.5001557631934,227.83107777474135,0.15042183079467294,-191.33333333333326,16.5,-24.786729857819907,-19.726858877086496,1.0828025477707006,-10.759137769447044,-15.920529801324504,2.756892230576441,-22.256794367453203,588.5,598.5,599.125,10,4,4,2024
2024-10-05,2129,615.0,2110.0,1977.0,2166.0,1866.0,1885.65,280.08213081165917,225.58981756602827,0.15009760493658048,263.0,12.375,0.9004739336492891,7.688416793120891,-1.7082179132040627,14.094319399785638,12.905364198021896,2.0535158680771626,4.29444536338509,615.0,602.625,599.075,10,4,5,2024
2024-10-06,1883,615.0,2110.0,1977.0,2166.0,1869.4,1885.5238095238096,242.67735782309714,219.8785162419515,0.12981564021776887,13.599999999999909,9.899999999999977,-10.75829383886256,-4.754678806272129,-13.06555863342567,0.727506151706425,-0.1338519042327565,1.6360932077342552,-7.756486322567344,615.0,605.1,599.8333333333334,10,4,6,2024
2024-10-07,1939,616.0,2084.0,1999.0,1894.0,1840.4,1887.6666666666667,218.03394231174093,220.18431672881147,0.11847095322307157,98.59999999999991,6.100000000000023,-6.957773512476008,-3.001500750375188,2.3759239704329462,5.357530971527924,2.719406674907289,1.0001639613051359,-4.979637131425598,615.0,609.9,600.0,10,4,0,2024
2024-10-09,1941,612.5,1664.0,2016.0,1958.0,1895.8,1897.7,196.09487499677158,219.82387686988315,0.10343647800230593,45.200000000000045,-2.2000000000000455,16.646634615384613,-3.7202380952380953,-0.8682328907048007,2.3842177444878176,2.28170943774042,-0.35789816170490407,6.463198260073259,616.0,614.7,599.8,10,4,2,2024
2024-10-10,1790,616.5,1664.0,2091.0,1799.0,1878.1666666666667,1897.25,180.63268438094548,220.045659137515,0.0961750027762599,-88.16666666666674,1.5,7.572115384615384,-14.395026303204208,-0.500277932184547,-4.694294081107467,-5.652918698115694,0.24390243902439024,-3.411455459294412,612.5,615.0,600.825,10,4,3,2024
2024-10-12,1156,624.0,2129.0,2110.0,1168.0,1741.8,1896.65,333.1631732349776,222.14511023202894,0.19127521715178414,-585.8,7.2000000000000455,-45.702207609206205,-45.21327014218009,-1.0273972602739725,-33.63187507176484,-39.050431023119714,1.1673151750972837,-45.45773887569315,616.5,616.8,602.55,10,4,5,2024
2024-10-14,1814,622.5,1939.0,2084.0,1890.0,1675.25,1892.85,352.44987823329774,222.91354826479318,0.21038643679050753,138.75,3.625,-6.446621970087674,-12.955854126679462,-4.021164021164021,8.282345918519624,-4.165676096890928,0.5857402544940415,-9.701238048383567,624.0,618.875,604.1,10,4,0,2024
2024-10-15,1766,608.5,1939.0,1664.0,1890.0,1693.4,1886.8095238095239,307.91687189889376,219.02548231829587,0.18183351358148916,72.59999999999991,-8.299999999999955,-8.92212480660134,6.129807692307692,-6.56084656084656,4.287232786110778,-6.402846831385814,-1.3456549935149085,-1.3961585571468245,622.5,616.8,604.3095238095239,10,4,1,2024
2024-10-16,1676,605.5,1941.0,1664.0,1896.0,1640.4,1876.3333333333333,275.77309513438735,223.77384416712675,0.16811332305193083,35.59999999999991,-9.899999999999977,-13.652756311179804,0.7211538461538461,-11.60337552742616,2.1702023896610525,-10.676852016343929,-1.6087097822554401,-6.465801232512979,608.5,615.4,605.0,10,4,2,2024
2024-10-17,1594,605.0,1790.0,1664.0,1901.0,1601.2,1861.7142857142858,262.81780761584616,231.96015667720698,0.16413802624022367,-7.2000000000000455,-8.100000000000023,-10.949720670391061,-4.206730769230769,-16.149395055234088,-0.44966275293530134,-14.379987722529162,-1.321154787147288,-7.578225719810915,605.5,613.1,605.6904761904761,10,4,3,2024
2024-10-18,1576,602.5,1790.0,1587.0,1890.0,1597.0,1846.7619047619048,235.29640881237424,240.02581210401215,0.14733651146673402,-21.0,-8.833333333333371,-11.955307262569832,-0.6931316950220542,-16.613756613756614,-1.3149655604257984,-14.661440874632564,-1.444929116684848,-6.324219478795943,605.0,611.3333333333334,606.3571428571429,10,4,4,2024
2024-10-21,1546,602.0,1814.0,1939.0,1977.0,1631.6,1818.75,89.25693250386693,250.6147966816593,0.05470515598422833,-85.59999999999991,-2.7000000000000455,-14.773980154355016,-20.268179473955648,-21.800708143652,-5.246383917626864,-14.996563573883162,-0.44650239788325535,-17.521079814155332,602.5,604.7,607.375,10,4,0,2024
2024-10-22,1480,603.5,1766.0,1939.0,1977.0,1574.4,1802.6190476190477,71.46187794901535,255.20922322488173,0.04538991231517743,-94.40000000000009,-0.20000000000004547,-16.194790486976217,-23.67199587416194,-25.139099645928177,-5.995934959349599,-17.897239466384892,-0.033129037601465204,-19.933393180569077,602.0,603.7,607.1904761904761,10,4,1,2024
2024-10-23,1445,608.5,1676.0,1941.0,1999.0,1528.2,1776.2380952380952,63.594024876556226,262.42578089088397,0.041613679411435824,-83.20000000000005,4.2000000000000455,-13.782816229116946,-25.553838227717673,-27.71385692846423,-5.444313571522055,-18.648293611431328,0.6950190302829796,-19.66832722841731,603.5,604.3,607.452380952381,10,4,2,2024
2024-10-24,1417,609.0,1594.0,1790.0,2014.0,1492.8,1747.8095238095239,66.982833621758,267.6653916829024,0.044870601300748936,-75.79999999999995,3.8999999999999773,-11.104140526976161,-20.837988826815643,-29.642502482621648,-5.077706323687028,-18.92709241499564,0.644521566683189,-15.971064676895903,608.5,605.1,607.452380952381,10,4,3,2024
2024-10-25,1410,606.5,1576.0,1790.0,2016.0,1459.6,1718.952380952381,55.60845259490839,269.9626781965373,0.038098419152444774,-49.59999999999991,0.6000000000000227,-10.532994923857867,-21.22905027932961,-30.059523809523807,-3.3981912852836333,-17.973294919386117,0.0990262419541216,-15.881022601593738,609.0,605.9,607.452380952381,10,4,4,2024
2024-10-28,1382,591.0,1546.0,1814.0,2110.0,1426.8,1663.95,37.238421019160235,253.32431366676215,0.026099257793075578,-44.799999999999955,-12.700000000000045,-10.608020698576972,-23.814773980154357,-34.502369668246445,-3.1398934679001935,-16.944619730160163,-2.10369388769257,-17.211397339365664,606.5,603.7,607.95,10,4,0,2024
2024-10-29,1402,584.5,1480.0,1766.0,2110.0,1411.2,1651.4761904761904,22.993477335980774,253.44045041145492,0.016293563871868463,-9.200000000000045,-15.399999999999977,-5.27027027027027,-20.61155152887882,-33.55450236966825,-0.6519274376417266,-15.106254144920845,-2.567094515752622,-12.940910899574545,591.0,599.9,606.8333333333334,10,4,1,2024
2024-10-30,1395,589.5,1445.0,1676.0,2084.0,1401.2,1618.6666666666667,13.553597308474224,238.82406355585786,0.009672849920406953,-6.2000000000000455,-6.600000000000023,-3.4602076124567476,-16.766109785202865,-33.061420345489445,-0.4424778761061979,-13.817957166392098,-1.1071967790639192,-10.113158698829807,584.5,596.1,606.7142857142857,10,4,2,2024
2024-10-31,1388,591.0,1417.0,1594.0,1664.0,1395.4,1605.5238095238096,11.081516141769157,243.74815261815004,0.007941462047992802,-7.400000000000091,-1.5,-2.046577275935074,-12.923462986198246,-16.58653846153846,-0.5303138884907619,-13.54846363744217,-0.25316455696202533,-7.48502013106666,589.5,592.5,606.8333333333334,10,4,3,2024
2024-11-01,1554,595.5,1410.0,1576.0,1664.0,1424.2,1603.1818181818182,72.94655577887306,238.12734415566626,0.05121932016491578,129.79999999999995,5.2000000000000455,10.212765957446807,-1.3959390862944163,-6.610576923076923,9.113888498806343,-3.067762971363769,0.8809080128748172,4.408413435576195,591.0,590.3,606.3181818181819,11,4,4,2024
2024-11-03,2377,595.5,1410.0,1576.0,1587.0,1583.0,1639.090909090909,394.4129815307807,289.5778387158173,0.24915538946985516,794.0,4.333333333333371,68.58156028368795,50.8248730964467,49.779458097038436,50.15792798483891,45.01941209095952,0.7330138144911258,59.70321669006732,595.5,591.1666666666666,605.4318181818181,11,4,6,2024
2024-11-04,1690,596.0,1382.0,1546.0,2129.0,1634.3333333333333,1619.1363636363637,382.8956341702874,268.5749510453339,0.234282460230647,55.66666666666674,4.0,22.286541244573083,9.314359637774903,-20.620009394081727,3.4060779114827704,4.376631762162762,0.6756756756756757,15.800450441173993,595.5,592.0,604.5681818181819,11,4,0,2024
2024-11-06,1831,599.0,1395.0,1445.0,1939.0,1768.0,1601.4285714285713,377.8657168889493,262.7876655074515,0.21372495299148717,63.0,3.6000000000000227,31.25448028673835,26.71280276816609,-5.56988138215575,3.5633484162895925,14.335414808206965,0.6046355391333595,28.98364152745222,596.0,595.4,603.2619047619048,11,4,2,2024
2024-11-07,1947,599.5,1388.0,1417.0,1939.0,1879.8,1617.1363636363637,314.7518069844864,266.8278016953535,0.16743898658606576,67.20000000000005,2.3999999999999773,40.27377521613833,37.4029640084686,0.4125838060856112,3.574848388126399,20.39800995024875,0.4019427231619456,38.83836961230347,599.0,597.1,603.0909090909091,11,4,3,2024
2024-11-09,1963,599.5,1554.0,1410.0,1790.0,1961.6,1609.952380952381,256.70761578106567,271.9289385465377,0.13086644360780264,1.400000000000091,1.6000000000000227,26.319176319176318,39.21985815602837,9.664804469273742,0.071370309951065,21.92907214055429,0.267603278140161,32.769517237602344,599.5,597.9,601.8333333333334,11,4,5,2024
2024-11-10,1809,599.5,2377.0,1410.0,1790.0,1848.0,1619.0,111.57956802210458,268.7471816020529,0.06037855412451547,-39.0,0.7999999999999545,-23.895666806899456,28.297872340425535,1.0614525139664803,-2.1103896103896105,11.735639283508338,0.13362284950725814,2.2011027667630394,599.5,598.7,601.7272727272727,11,4,6,2024
2024-11-11,1558,593.5,1690.0,1382.0,1156.0,1821.6,1637.2727272727273,162.36625265121913,248.68533987430277,0.0891338672876697,-263.5999999999999,-4.7000000000000455,-7.8106508875739635,12.735166425470332,34.77508650519031,-14.470794905577511,-4.841754580788449,-0.7856904045469818,2.4622577689481844,599.5,598.2,600.3409090909091,11,4,0,2024
2024-11-12,1106,588.0,1690.0,1402.0,1156.0,1702.3333333333333,1614.1739130434783,326.24755426924884,267.0300718805594,0.191647280753426,-596.3333333333333,-8.5,-34.55621301775148,-21.112696148359486,-4.325259515570934,-35.03035049931466,-31.481980283359366,-1.4249790444258172,-27.834454583055482,593.5,596.5,599.804347826087,11,4,1,2024
2024-11-13,1630,585.0,1831.0,1395.0,1814.0,1668.8333333333333,1606.1739130434783,320.66519403681235,263.50429566515845,0.1921493223030934,-38.83333333333326,-9.166666666666629,-10.977607864554887,16.845878136200717,-10.143329658213892,-2.3269749325876314,1.4834064208759683,-1.542776998597469,2.934135135822915,588.0,594.1666666666666,598.1739130434783,11,4,2,2024
2024-11-14,1692,584.0,1947.0,1388.0,1766.0,1626.3333333333333,1602.9565217391305,292.04565853076224,261.9110671862181,0.1795730632490852,65.66666666666674,-7.583333333333371,-13.097072419106318,21.902017291066283,-4.190260475651189,4.037712646034028,5.554952804600191,-1.2818706860121207,4.402472435979982,585.0,591.5833333333334,597.1086956521739,11,4,3,2024
2024-11-15,1785,582.5,1947.0,1554.0,1676.0,1649.0,1607.695652173913,273.26177925205695,264.26836132692495,0.1657136320509745,136.0,-7.785714285714334,-8.320493066255779,14.864864864864865,6.5035799522673035,8.24742268041237,11.02847716147876,-1.31897386253631,3.272185899304543,584.0,590.2857142857143,596.1086956521739,11,4,4,2024
2024-11-18,1756,582.5,1558.0,1690.0,1576.0,1593.8,1616.5,279.1813030989002,272.16307261499907,0.17516708689854446,162.20000000000005,-1.8999999999999773,12.70860077021823,3.9053254437869818,11.421319796954315,10.176935625549005,8.629755644911846,-0.32511978097193317,8.306963107002606,582.5,584.4,594.7954545454545,11,4,0,2024
2024-11-19,1627,586.0,1106.0,1690.0,1576.0,1698.0,1616.9565217391305,71.82269836200659,265.9146271509063,0.0422984089293325,-71.0,2.0,47.10669077757685,-3.727810650887574,3.236040609137056,-4.181389870435806,0.6211347136326933,0.3424657534246575,21.689440063344637,582.5,584.0,594.4130434782609,11,4,1,2024
2024-11-20,1616,586.0,1630.0,1831.0,1546.0,1695.2,1620.0,75.3239669693504,265.46579988595545,0.04443367565440679,-79.20000000000005,1.7999999999999545,-0.8588957055214724,-11.74221736755871,4.527813712807244,-4.672015101462957,-0.24691358024691357,0.3081136597055725,-6.300556536540092,586.0,584.2,593.7173913043479,11,4,2,2024
